57.141.0.14 - - [29/Jun/2025:08:37:34 +0100] "GET / HTTP/1.1" 200 65375 "-" "meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
20.171.207.50 - - [29/Jun/2025:20:02:19 +0100] "GET /assets/img/DSC03715.jpg HTTP/1.1" 200 284845 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:02:21 +0100] "GET /assets/img/DSC03543.jpg HTTP/1.1" 200 291238 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:02:22 +0100] "GET /assets/img/52051922994_1153d0833e_o.jpg HTTP/1.1" 200 337436 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:02:23 +0100] "GET /assets/img/MVIMG_20181110_191702.jpg HTTP/1.1" 200 336885 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:02:25 +0100] "GET /assets/img/img_2170.jpg HTTP/1.1" 200 146817 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:02:26 +0100] "GET /assets/img/susu.jpg HTTP/1.1" 200 345308 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:02:27 +0100] "GET /assets/img/wnd.jpg HTTP/1.1" 200 560872 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:02:28 +0100] "GET /assets/img/Osu.jpg HTTP/1.1" 200 130832 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:02:29 +0100] "GET /assets/img/mugshot.jpg HTTP/1.1" 200 316683 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:02:30 +0100] "GET /assets/img/svgehoodie.jpg HTTP/1.1" 200 38484 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:02:32 +0100] "GET /assets/img/tf2.jpg HTTP/1.1" 200 137234 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:02:33 +0100] "GET /assets/img/r6.jpg HTTP/1.1" 200 397898 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:02:34 +0100] "GET /assets/img/clients/SUSU_University_of_Southampton_Students%27_Union_logo_2020.png HTTP/1.1" 200 60934 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:02:35 +0100] "GET /assets/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 24200 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:02:36 +0100] "GET /assets/img/clients/1616173794304_NUEL_FULL_COLOUR_VERTICAL@800.png HTTP/1.1" 200 12744 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:02:37 +0100] "GET /assets/img/red.png HTTP/1.1" 200 2080657 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:02:41 +0100] "GET /assets/img/bracket.png HTTP/1.1" 200 1325242 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:02:42 +0100] "GET /assets/img/rl.png HTTP/1.1" 200 406981 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:02:43 +0100] "GET /assets/img/mc.png HTTP/1.1" 200 2666355 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:02:50 +0100] "GET /assets/js/script.min.js HTTP/1.1" 200 778 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:02:51 +0100] "GET /assets/img/d2icon.png HTTP/1.1" 200 258153 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:02:52 +0100] "GET /assets/img/kovaaks_logo.webp HTTP/1.1" 200 12511 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:02:53 +0100] "GET /assets/js/jquery.min.js HTTP/1.1" 200 31526 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:02:54 +0100] "GET /assets/img/switch.webp HTTP/1.1" 200 31474 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:02:56 +0100] "GET /assets/img/clients/NSE_notext_LARGE.png HTTP/1.1" 200 41794 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:02:57 +0100] "GET /assets/img/team/pfp.webp HTTP/1.1" 200 9600 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:02:58 +0100] "GET /assets/img/SVGE_LOGO_NO_TEXT.svg HTTP/1.1" 200 26806 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:02:59 +0100] "GET /assets/img/team/oliver.png HTTP/1.1" 200 440864 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:03:01 +0100] "GET /assets/img/portfolio/partners%20thumb.png HTTP/1.1" 200 952038 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:03:03 +0100] "GET /assets/img/Virgin_Media.svg.png HTTP/1.1" 200 89684 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:03:04 +0100] "GET /assets/img/portfolio/Blue.png HTTP/1.1" 200 846483 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:03:07 +0100] "GET /assets/fonts/font-awesome.min.css HTTP/1.1" 200 7435 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:03:08 +0100] "GET /assets/img/Blue%20(1).png HTTP/1.1" 200 1088412 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:03:11 +0100] "GET /assets/fonts/fontawesome-all.min.css HTTP/1.1" 200 12814 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:03:12 +0100] "GET /assets/fonts/fontawesome5-overrides.min.css HTTP/1.1" 200 570 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:03:13 +0100] "GET /assets/css/styles.min.css HTTP/1.1" 200 2590 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:03:14 +0100] "GET /assets/fonts/fontawesome-webfont.woff?v=4.7.0 HTTP/1.1" 200 98456 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:03:15 +0100] "GET /assets/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77526 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:03:16 +0100] "GET /assets/fonts/fontawesome-webfont.eot HTTP/1.1" 200 166328 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:03:17 +0100] "GET /assets/fonts/fa-solid-900.ttf HTTP/1.1" 200 194387 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:03:19 +0100] "GET /assets/fonts/fa-regular-400.eot HTTP/1.1" 200 34742 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:03:20 +0100] "GET /assets/fonts/fa-brands-400.svg HTTP/1.1" 200 710233 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:03:22 +0100] "GET /assets/fonts/fa-regular-400.svg HTTP/1.1" 200 144834 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:03:23 +0100] "GET /assets/fonts/fa-brands-400.woff2 HTTP/1.1" 200 76302 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:03:24 +0100] "GET /assets/fonts/fa-brands-400.eot HTTP/1.1" 200 132458 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:03:25 +0100] "GET /assets/fonts/JTUSjIg1_i6t8kCHKm459Wlhyw.woff2 HTTP/1.1" 200 33399 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:03:26 +0100] "GET /assets/fonts/JTUSjIg1_i6t8kCHKm459Wdhyzbi.woff2 HTTP/1.1" 200 28090 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.50 - - [29/Jun/2025:20:03:28 +0100] "GET /assets/fonts/fa-solid-900.svg HTTP/1.1" 200 850904 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
45.156.128.83 - - [29/Jun/2025:20:09:35 +0100] "GET / HTTP/1.1" 200 18463 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.117 Safari/537.36"
57.141.0.4 - - [29/Jun/2025:20:28:11 +0100] "GET / HTTP/1.1" 200 65375 "-" "meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
123.147.70.236 - - [30/Jun/2025:04:13:43 +0100] "GET /assets/img/hs.png HTTP/1.1" 200 2129884 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/532.50.3 (KHTML, like Gecko) Version/4.0.5 Safari/532.50.3"
8.217.213.252 - - [30/Jun/2025:04:26:00 +0100] "GET /robots.txt HTTP/1.1" 200 5938 "-" "AliyunSecBot/Aliyun (AliyunSecBot@service.alibaba.com)"
8.217.209.129 - - [30/Jun/2025:04:26:01 +0100] "GET /assets/img/halo.png HTTP/1.1" 200 1798490 "-" "AliyunSecBot/Aliyun (AliyunSecBot@service.alibaba.com)"
8.217.180.49 - - [30/Jun/2025:07:25:47 +0100] "GET /robots.txt HTTP/1.1" 200 5938 "-" "AliyunSecBot/Aliyun (AliyunSecBot@service.alibaba.com)"
8.217.213.125 - - [30/Jun/2025:07:25:48 +0100] "GET /assets/img/halo.png HTTP/1.1" 200 1833530 "-" "AliyunSecBot/Aliyun (AliyunSecBot@service.alibaba.com)"
212.102.33.198 - - [30/Jun/2025:09:51:24 +0100] "GET / HTTP/1.1" 200 18714 "-" "Mozilla/5.0 (X11; Linux i686; rv:114.0) Gecko/20100101 Firefox/114.0"
69.171.230.10 - - [30/Jun/2025:10:01:02 +0100] "GET /robots.txt HTTP/1.1" 206 6213 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
172.203.190.136 - - [30/Jun/2025:12:15:36 +0100] "GET /robots.txt HTTP/1.1" 200 6114 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.0; +https://openai.com/searchbot"
45.156.129.88 - - [30/Jun/2025:15:31:24 +0100] "GET / HTTP/1.1" 200 18463 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.117 Safari/537.36"
66.249.79.32 - - [30/Jun/2025:19:26:38 +0100] "GET /index.html HTTP/1.1" 304 6000 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.7151.103 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.37 - - [30/Jun/2025:19:26:38 +0100] "GET /robots.txt HTTP/1.1" 200 6170 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
8.217.142.247 - - [30/Jun/2025:19:42:33 +0100] "GET /robots.txt HTTP/1.1" 200 5938 "-" "AliyunSecBot/Aliyun (AliyunSecBot@service.alibaba.com)"
8.217.211.42 - - [30/Jun/2025:19:42:35 +0100] "GET /assets/img/hs.png HTTP/1.1" 200 1729243 "-" "AliyunSecBot/Aliyun (AliyunSecBot@service.alibaba.com)"
87.242.154.71 - - [30/Jun/2025:20:48:29 +0100] "GET / HTTP/1.1" 200 18714 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
87.242.154.71 - - [30/Jun/2025:20:48:29 +0100] "GET /assets/img/team/tommy.png HTTP/1.1" 304 194 "https://svge.susu.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
87.242.154.71 - - [30/Jun/2025:20:48:29 +0100] "GET /assets/img/team/ed.png HTTP/1.1" 304 194 "https://svge.susu.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
87.242.154.71 - - [30/Jun/2025:20:48:29 +0100] "GET /assets/img/team/roman.png HTTP/1.1" 304 333 "https://svge.susu.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
87.242.154.71 - - [30/Jun/2025:20:48:29 +0100] "GET /assets/img/team/oliver.png HTTP/1.1" 304 195 "https://svge.susu.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
87.242.154.71 - - [30/Jun/2025:20:48:29 +0100] "GET /favicon.ico HTTP/1.1" 404 454 "https://svge.susu.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
87.242.154.71 - - [30/Jun/2025:20:54:43 +0100] "GET /favicon.ico HTTP/1.1" 404 6260 "https://svge.susu.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
87.242.154.71 - - [30/Jun/2025:21:04:04 +0100] "GET /favicon.ico HTTP/1.1" 404 6260 "https://svge.susu.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
87.242.154.71 - - [30/Jun/2025:21:05:06 +0100] "GET /favicon.ico HTTP/1.1" 404 6260 "https://svge.susu.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
104.210.140.135 - - [30/Jun/2025:22:37:09 +0100] "GET /robots.txt HTTP/1.1" 200 6114 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.0; +https://openai.com/searchbot"
109.154.126.5 - - [30/Jun/2025:23:30:15 +0100] "GET / HTTP/1.1" 200 18714 "https://www.google.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
109.154.126.5 - - [30/Jun/2025:23:30:15 +0100] "GET /assets/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 34236 "https://svge.susu.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
109.154.126.5 - - [30/Jun/2025:23:30:15 +0100] "GET /assets/fonts/fontawesome-all.min.css HTTP/1.1" 200 13007 "https://svge.susu.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
109.154.126.5 - - [30/Jun/2025:23:30:15 +0100] "GET /assets/fonts/fontawesome5-overrides.min.css HTTP/1.1" 200 763 "https://svge.susu.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
109.154.126.5 - - [30/Jun/2025:23:30:15 +0100] "GET /assets/css/styles.min.css HTTP/1.1" 200 2783 "https://svge.susu.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
109.154.126.5 - - [30/Jun/2025:23:30:15 +0100] "GET /assets/fonts/font-awesome.min.css HTTP/1.1" 200 7628 "https://svge.susu.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
109.154.126.5 - - [30/Jun/2025:23:30:15 +0100] "GET /assets/fonts/ionicons.min.css HTTP/1.1" 200 8888 "https://svge.susu.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
109.154.126.5 - - [30/Jun/2025:23:30:15 +0100] "GET /assets/img/SVGE_LOGO_NO_TEXT.svg HTTP/1.1" 200 26861 "https://svge.susu.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
109.154.126.5 - - [30/Jun/2025:23:30:15 +0100] "GET /assets/img/portfolio/DSC03860.jpg HTTP/1.1" 200 362166 "https://svge.susu.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
109.154.126.5 - - [30/Jun/2025:23:30:15 +0100] "GET /assets/img/portfolio/4-thumbnail.jpg HTTP/1.1" 200 16920 "https://svge.susu.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
109.154.126.5 - - [30/Jun/2025:23:30:15 +0100] "GET /assets/js/script.min.js HTTP/1.1" 200 833 "https://svge.susu.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
109.154.126.5 - - [30/Jun/2025:23:30:15 +0100] "GET /assets/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 24255 "https://svge.susu.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
109.154.126.5 - - [30/Jun/2025:23:30:15 +0100] "GET /assets/js/jquery.min.js HTTP/1.1" 200 31581 "https://svge.susu.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
109.154.126.5 - - [30/Jun/2025:23:30:15 +0100] "GET /assets/img/portfolio/MVIMG_20181110_191702%20(1).jpg HTTP/1.1" 200 336940 "https://svge.susu.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
